


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-04-08' And DATE '2021-04-08')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
08-APR-21 01 103790691       2
08-APR-21 01 312916250       1
08-APR-21 01 322916252       2
08-APR-21 01 356916252       1
08-APR-21 01 357916253       1
08-APR-21 01 361779904       1
08-APR-21 01 362779905       1
08-APR-21 01 368916256       1
08-APR-21 01 516065504       1
08-APR-21 01 517046872       1
08-APR-21 01 600147296       1
08-APR-21 01 759784537       1
08-APR-21 01 944016181       1
08-APR-21 03 014451746       1
08-APR-21 03 099001958       1
08-APR-21 03 099001960       1
08-APR-21 03 099003748       1
08-APR-21 03 099003750       1
08-APR-21 03 100943491       1
08-APR-21 03 105740028       2
08-APR-21 03 110943493       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
08-APR-21 03 122757911       1
08-APR-21 03 123757912       1
08-APR-21 03 125798528       1
08-APR-21 03 126757915       2
08-APR-21 03 127757916       1
08-APR-21 03 144187677       1
08-APR-21 03 200996835       1
08-APR-21 03 209996834       1
08-APR-21 03 262112801       5
08-APR-21 03 311799451       1
08-APR-21 03 312188255       2
08-APR-21 03 312487057       1
08-APR-21 03 317799457       2
08-APR-21 03 321958069       2
08-APR-21 03 323785432       2
08-APR-21 03 351487054       1
08-APR-21 03 351785436       1
08-APR-21 03 363487058       1
08-APR-21 03 363785430       1
08-APR-21 03 392434646       1
08-APR-21 03 603744194       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
08-APR-21 03 633744190       1
08-APR-21 03 660907834       2
08-APR-21 03 671760481       1
08-APR-21 03 751192104       1
08-APR-21 03 767179964       2
08-APR-21 03 910116690       2
08-APR-21 03 923120315       1
08-APR-21 03 923180258       1
08-APR-21 03 923193039       1
08-APR-21 03 941159964       1
08-APR-21 03 941172568       1
08-APR-21 03 967104250       1
08-APR-21 03 981007377       1
08-APR-21 04 049904976       1
08-APR-21 04 066903723       1
08-APR-21 04 102799244       1
08-APR-21 04 107940769       1
08-APR-21 04 116799240       1
08-APR-21 04 150750353       1
08-APR-21 04 162944005       1
08-APR-21 04 517046872       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
08-APR-21 04 519099192       2
08-APR-21 04 538099638       1
08-APR-21 04 759199586       1
08-APR-21 04 906114727       1
08-APR-21 04 910114658       2
08-APR-21 06 099008407       1
08-APR-21 06 099008419       1
08-APR-21 06 100750858       1
08-APR-21 06 104750852       1
08-APR-21 06 128199519       1
08-APR-21 06 129199510       2
08-APR-21 06 134199517       1
08-APR-21 06 135199518       1
08-APR-21 06 308783770       1
08-APR-21 08 099007948       1
08-APR-21 08 099008419       1
08-APR-21 08 103479918       1
08-APR-21 08 104454979       1
08-APR-21 08 107454972       1
08-APR-21 08 260346955       4
08-APR-21 08 263799325       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
