



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-04-15' And DATE '2021-04-15')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;


SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
15-APR-21 01 348550282       1
15-APR-21 01 430986729       2
15-APR-21 03 001932981       1
15-APR-21 03 001942160       1
15-APR-21 03 001989966       1
15-APR-21 03 011994515       1
15-APR-21 03 020998792       1
15-APR-21 03 099003748       1
15-APR-21 03 099003750       1
15-APR-21 03 100425051       1
15-APR-21 03 101780749       1
15-APR-21 03 111425054       1
15-APR-21 03 144130046       1
15-APR-21 03 248425642       4
15-APR-21 03 256425642       2
15-APR-21 03 260917336       6
15-APR-21 03 300328374       1
15-APR-21 03 301198657       1
15-APR-21 03 303184585       1
15-APR-21 03 303738566       1
15-APR-21 03 309328373       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
15-APR-21 03 310738565       1
15-APR-21 03 320738567       1
15-APR-21 03 321184587       2
15-APR-21 03 321198651       2
15-APR-21 03 321948311       2
15-APR-21 03 323328371       2
15-APR-21 03 351328375       1
15-APR-21 03 351797556       1
15-APR-21 03 354954577       2
15-APR-21 03 355738568       1
15-APR-21 03 356184588       1
15-APR-21 03 362738567       1
15-APR-21 03 364184588       1
15-APR-21 03 366328372       1
15-APR-21 03 366797553       1
15-APR-21 03 367184581       1
15-APR-21 03 368738563       1
15-APR-21 03 372328370       1
15-APR-21 03 400760410       1
15-APR-21 03 404960507       1
15-APR-21 03 416960501       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
15-APR-21 03 506046879       1
15-APR-21 03 507039837       1
15-APR-21 03 507046870       1
15-APR-21 03 508056454       1
15-APR-21 03 509039839       2
15-APR-21 03 518039830       1
15-APR-21 03 518099800       1
15-APR-21 03 529005553       1
15-APR-21 03 529005767       1
15-APR-21 03 533001955       1
15-APR-21 03 534003758       1
15-APR-21 03 600763521       1
15-APR-21 03 671112870       1
15-APR-21 03 672752233       1
15-APR-21 03 767755598       1
15-APR-21 03 910215486       2
15-APR-21 03 944118947       1
15-APR-21 03 944122869       1
15-APR-21 03 954113901       1
15-APR-21 03 956158337       1
15-APR-21 04 099003748       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
15-APR-21 04 099003750       1
15-APR-21 04 100994830       1
15-APR-21 04 165198649       1
15-APR-21 04 212144745       2
15-APR-21 04 301167854       1
15-APR-21 04 320167857       1
15-APR-21 04 338199400       2
15-APR-21 04 349167850       1
15-APR-21 04 358167851       1
15-APR-21 04 424960284       1
15-APR-21 04 519005551       2
15-APR-21 04 532099199       2
15-APR-21 04 603126005       1
15-APR-21 04 625153933       1
15-APR-21 04 651474339       2
15-APR-21 04 688153938       1
15-APR-21 04 792499569       1
15-APR-21 06 099003748       2
15-APR-21 06 099003750       1
15-APR-21 06 100155387       1
15-APR-21 06 101780749       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
