


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-04-11' And DATE '2021-04-11')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 10 099008419       1
11-APR-21 10 107918332       1
11-APR-21 10 144908653       1
11-APR-21 10 254427098       1
11-APR-21 10 313934918       1
11-APR-21 10 322934919       1
11-APR-21 10 400166129       1
11-APR-21 10 660179485       1
11-APR-21 10 941122258       1
11-APR-21 11 014523030       1
11-APR-21 11 099008407       2
11-APR-21 11 099008419       2
11-APR-21 11 100996478       1
11-APR-21 11 101775065       1
11-APR-21 11 101795360       2
11-APR-21 11 103924660       1
11-APR-21 11 106775060       1
11-APR-21 11 126146605       2
11-APR-21 11 127146606       2
11-APR-21 11 154977903       2
11-APR-21 11 212144745       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 11 231773599       1
11-APR-21 11 235773593       1
11-APR-21 11 248773598       4
11-APR-21 11 300448556       1
11-APR-21 11 303553603       1
11-APR-21 11 310553602       1
11-APR-21 11 312448550       1
11-APR-21 11 320448550       2
11-APR-21 11 320487057       1
11-APR-21 11 323553607       2
11-APR-21 11 338785439       2
11-APR-21 11 348448552       1
11-APR-21 11 350553600       1
11-APR-21 11 352553602       1
11-APR-21 11 355437964       1
11-APR-21 11 356760681       1
11-APR-21 11 362437963       1
11-APR-21 11 363760680       1
11-APR-21 11 365448553       1
11-APR-21 11 366437967       1
11-APR-21 11 366448554       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 11 400760410       1
11-APR-21 11 426795374       1
11-APR-21 11 507043949       1
11-APR-21 11 508043940       1
11-APR-21 11 509043941       2
11-APR-21 11 516043940       1
11-APR-21 11 534003758       1
11-APR-21 11 608126000       1
11-APR-21 11 627172771       1
11-APR-21 11 681499375       1
11-APR-21 11 682742119       1
11-APR-21 11 759685955       1
11-APR-21 11 910180734       2
11-APR-21 11 923019562       1
11-APR-21 11 954736759       1
11-APR-21 14 099007962       2
11-APR-21 14 099007974       2
11-APR-21 14 099008407       3
11-APR-21 14 099008419       3
11-APR-21 14 126176761       1
11-APR-21 14 127176762       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 14 129176764       1
11-APR-21 14 134176761       1
11-APR-21 14 135176762       1
11-APR-21 14 144120007       1
11-APR-21 14 231009831       1
11-APR-21 14 235770725       1
11-APR-21 14 254770728       4
11-APR-21 14 268779986       1
11-APR-21 14 303753835       1
11-APR-21 14 316199492       1
11-APR-21 14 316753830       2
11-APR-21 14 351753833       1
11-APR-21 14 355563036       1
11-APR-21 14 356563037       1
11-APR-21 14 365753839       1
11-APR-21 14 366753830       1
11-APR-21 14 400760410       1
11-APR-21 14 406760416       1
11-APR-21 14 421183891       1
11-APR-21 14 421940722       1
11-APR-21 14 421997668       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 14 423183893       1
11-APR-21 14 423940724       1
11-APR-21 14 423997660       1
11-APR-21 14 426062725       1
11-APR-21 14 429062728       1
11-APR-21 14 430062721       1
11-APR-21 14 431183893       1
11-APR-21 14 431940724       1
11-APR-21 14 431997660       1
11-APR-21 14 432183894       1
11-APR-21 14 432940725       1
11-APR-21 14 432997661       1
11-APR-21 14 435183897       2
11-APR-21 14 435940728       1
11-APR-21 14 435997664       1
11-APR-21 14 436183898       1
11-APR-21 14 436997665       1
11-APR-21 14 465294230       1
11-APR-21 14 533065240       1
11-APR-21 14 605429580       2
11-APR-21 14 666793611       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 14 667793612       1
11-APR-21 14 767799007       1
11-APR-21 14 791904052       1
11-APR-21 14 923143818       1
11-APR-21 14 954125324       1
11-APR-21 14 961136150       1
11-APR-21 15 007985774       1
11-APR-21 15 099007962       1
11-APR-21 15 099007974       1
11-APR-21 15 099008407       2
11-APR-21 15 099008419       2
11-APR-21 15 114165675       1
11-APR-21 15 123165676       1
11-APR-21 15 126165679       1
11-APR-21 15 130199359       1
11-APR-21 15 132199351       1
11-APR-21 15 134165679       1
11-APR-21 15 135165670       1
11-APR-21 15 267433818       1
11-APR-21 15 302738565       2
11-APR-21 15 303437962       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 15 312738567       2
11-APR-21 15 320738567       2
11-APR-21 15 322797905       1
11-APR-21 15 356738569       1
11-APR-21 15 364738569       1
11-APR-21 15 368738563       1
11-APR-21 15 414948856       1
11-APR-21 15 415948857       1
11-APR-21 15 421948855       1
11-APR-21 15 423948857       1
11-APR-21 15 508043940       1
11-APR-21 15 509043941       2
11-APR-21 15 626998908       1
11-APR-21 15 633126001       2
11-APR-21 15 670135029       1
11-APR-21 15 671135020       1
11-APR-21 15 767712461       1
11-APR-21 15 790199333       1
11-APR-21 15 793915108       1
11-APR-21 15 820708901       1
11-APR-21 15 910720209       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-APR-21 15 949123943       1
11-APR-21 15 950123946       1
11-APR-21 16 014402705       1
11-APR-21 16 099003748       1
11-APR-21 16 099003750       1
11-APR-21 16 099007962       1
11-APR-21 16 099007974       1
11-APR-21 16 099008407       9
11-APR-21 16 099008419       8
11-APR-21 16 100914301       1
11-APR-21 16 101740024       1
11-APR-21 16 103199736       1
11-APR-21 16 104743136       1
11-APR-21 16 112743136       1
11-APR-21 16 113740028       1
11-APR-21 16 113743137       1
