


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-04-25' And DATE '2021-04-25')
AND (SO.SO_STORE_CD Between '00' And '15')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;


SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
25-APR-21 01 100750858       1
25-APR-21 01 103745444       1
25-APR-21 01 111685989       1
25-APR-21 01 112750852       2
25-APR-21 01 112752248       1
25-APR-21 01 150133393       1
25-APR-21 01 151183971       1
25-APR-21 01 162903249       1
25-APR-21 01 302431286       1
25-APR-21 01 309434645       1
25-APR-21 01 312431288       1
25-APR-21 01 312448550       1
25-APR-21 01 321431289       2
25-APR-21 01 323448553       1
25-APR-21 01 603459707       1
25-APR-21 01 653459707       2
25-APR-21 01 791959689       1
25-APR-21 01 812177005       3
25-APR-21 01 813177006       1
25-APR-21 01 910703188       1
25-APR-21 01 921924204       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
25-APR-21 01 923216130       1
25-APR-21 01 923216457       1
25-APR-21 01 929104420       1
25-APR-21 01 929106323       1
25-APR-21 01 942705281       3
25-APR-21 03 099007962       1
25-APR-21 03 099007974       1
25-APR-21 03 099008407       6
25-APR-21 03 099008419       6
25-APR-21 03 100544685       1
25-APR-21 03 100750858       1
25-APR-21 03 101756748       1
25-APR-21 03 103454978       1
25-APR-21 03 103799005       1
25-APR-21 03 103799308       1
25-APR-21 03 111544688       1
25-APR-21 03 111756740       1
25-APR-21 03 112196820       1
25-APR-21 03 112750852       1
25-APR-21 03 114798525       1
25-APR-21 03 115196823       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
25-APR-21 03 115798526       1
25-APR-21 03 116772838       1
25-APR-21 03 120799121       1
25-APR-21 03 121798524       1
25-APR-21 03 121799122       1
25-APR-21 03 122757911       1
25-APR-21 03 123757912       1
25-APR-21 03 123798526       1
25-APR-21 03 126199517       1
25-APR-21 03 126757915       1
25-APR-21 03 127757916       1
25-APR-21 03 128199519       1
25-APR-21 03 129199510       2
25-APR-21 03 134199517       1
25-APR-21 03 135199518       1
25-APR-21 03 144979107       1
25-APR-21 03 151177548       1
25-APR-21 03 151191764       1
25-APR-21 03 170785095       1
25-APR-21 03 200902307       1
25-APR-21 03 217139078       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
25-APR-21 03 217145134       1
25-APR-21 03 220139073       1
25-APR-21 03 231007217       2
25-APR-21 03 235425647       2
25-APR-21 03 248425642       4
25-APR-21 03 254425640       6
25-APR-21 03 254902301       2
25-APR-21 03 260902309       4
25-APR-21 03 261112230       4
25-APR-21 03 268770724       1
25-APR-21 03 270982272       1
25-APR-21 03 276139079       1
25-APR-21 03 277145136       1
25-APR-21 03 300448556       2
25-APR-21 03 302148300       1
25-APR-21 03 303497386       1
25-APR-21 03 303555126       1
25-APR-21 03 303797558       1
25-APR-21 03 304785439       1
25-APR-21 03 304799452       1
25-APR-21 03 306785431       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
