


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-04-26' And DATE '2021-04-26')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
26-APR-21 01 038931576       1
26-APR-21 01 049957662       1
26-APR-21 01 051928184       1
26-APR-21 01 057901689       1
26-APR-21 01 057985104       1
26-APR-21 01 099008407       1
26-APR-21 01 099008419       1
26-APR-21 01 121174394       4
26-APR-21 01 123174396       1
26-APR-21 01 129799017       1
26-APR-21 01 132199351       1
26-APR-21 01 133174398       1
26-APR-21 01 147112104       1
26-APR-21 01 150750353       1
26-APR-21 01 156993113       1
26-APR-21 01 159199477       1
26-APR-21 01 283741037       1
26-APR-21 01 288741032       1
26-APR-21 01 292741038       4
26-APR-21 01 302184584       2
26-APR-21 01 321184587       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
26-APR-21 01 321711500       1
26-APR-21 01 348711501       1
26-APR-21 01 365711502       1
26-APR-21 01 366711503       1
26-APR-21 01 400160064       1
26-APR-21 01 406160060       1
26-APR-21 01 408160062       1
26-APR-21 01 601159951       1
26-APR-21 01 675111086       1
26-APR-21 01 759599825       1
26-APR-21 01 770599820       1
26-APR-21 01 771599821       1
26-APR-21 01 774599824       1
26-APR-21 03 015971434       1
26-APR-21 03 022978615       1
26-APR-21 03 099008407       1
26-APR-21 03 099008419       1
26-APR-21 03 100544685       1
26-APR-21 03 100776965       1
26-APR-21 03 104544689       1
26-APR-21 03 104776969       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
26-APR-21 03 144720833       2
26-APR-21 03 230773598       1
26-APR-21 03 231773599       1
26-APR-21 03 235773593       1
26-APR-21 03 248773598       4
26-APR-21 03 269109229       1
26-APR-21 03 300448556       1
26-APR-21 03 300783772       1
26-APR-21 03 300945295       1
26-APR-21 03 301487054       1
26-APR-21 03 303555126       1
26-APR-21 03 312448550       1
26-APR-21 03 320448550       2
26-APR-21 03 320487057       2
26-APR-21 03 320555127       2
26-APR-21 03 320945299       2
26-APR-21 03 323783779       2
26-APR-21 03 351487054       1
26-APR-21 03 355555128       1
26-APR-21 03 356434642       1
26-APR-21 03 358914274       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
26-APR-21 03 358956587       1
26-APR-21 03 359914275       1
26-APR-21 03 359956588       1
26-APR-21 03 362555127       1
26-APR-21 03 363487058       1
26-APR-21 03 366555121       1
26-APR-21 03 368434646       1
26-APR-21 03 502025213       2
26-APR-21 03 519005765       2
26-APR-21 03 625161904       1
26-APR-21 03 709986725       2
26-APR-21 03 751118285       1
26-APR-21 03 767799108       1
26-APR-21 03 794799036       1
26-APR-21 03 797799039       1
26-APR-21 03 910799242       2
26-APR-21 03 911709749       1
26-APR-21 03 923115617       1
26-APR-21 03 923115631       1
26-APR-21 04 049938395       1
26-APR-21 04 099008407       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
